Date,Time,CO mg/m3,8 hr roling avg
20/04/2011,0,0.2,0.1
20/04/2011,1,0.3,0.1
20/04/2011,2,0.2,0.2
20/04/2011,3,0.2,0.2
20/04/2011,4,0.2,0.2
20/04/2011,5,0.2,0.2
20/04/2011,6,0.2,0.2
20/04/2011,7,0.3,0.2
20/04/2011,8,0.4,0.2
20/04/2011,9,0.2,0.3
20/04/2011,10,0.1,0.2
20/04/2011,11,0.1,0.2
20/04/2011,12,0.1,0.2
20/04/2011,13,0.1,0.2
20/04/2011,14,0.1,0.2
20/04/2011,15,0.1,0.2
20/04/2011,16,0.1,0.2
20/04/2011,17,0.1,0.1
20/04/2011,18,0.2,0.1
20/04/2011,19,0.2,0.1
20/04/2011,20,0.1,0.1
20/04/2011,21,0.1,0.1
20/04/2011,22,0.1,0.1
20/04/2011,23,0.1,0.1
21/04/2011,0,0.1,0.1
21/04/2011,1,0.1,0.1
21/04/2011,2,0.1,0.1
21/04/2011,3,0.1,0.1
21/04/2011,4,0.1,0.1
21/04/2011,5,0.1,0.1
21/04/2011,6,0.1,0.1
21/04/2011,7,0.1,0.1
21/04/2011,8,0.1,0.1
21/04/2011,9,0.1,0.1
21/04/2011,10,0.1,0.1
21/04/2011,11,0.1,0.1
21/04/2011,12,0.1,0.1
21/04/2011,13,0.1,0.1
21/04/2011,14,0.1,0.1
21/04/2011,15,0.1,0.1
21/04/2011,16,0.1,0.1
21/04/2011,17,0.1,0.1
21/04/2011,18,0.1,0.1
21/04/2011,19,0.1,0.1
21/04/2011,20,0.1,0.1
21/04/2011,21,0.1,0.1
21/04/2011,22,0.2,0.1
21/04/2011,23,0.1,0.1
22/04/2011,0,0.1,0.1
22/04/2011,1,0.1,0.1
22/04/2011,2,0.1,0.1
22/04/2011,3,0.1,0.1
22/04/2011,4,0.1,0.1
22/04/2011,5,0.1,0.1
22/04/2011,6,0.1,0.1
22/04/2011,7,0.1,0.1
22/04/2011,8,0.1,0.1
22/04/2011,9,0.1,0.1
22/04/2011,10,0.1,0.1
22/04/2011,11,0.1,0.1
22/04/2011,12,0.1,0.1
22/04/2011,13,0.1,0.1
22/04/2011,14,0.1,0.1
22/04/2011,15,0.1,0.1
22/04/2011,16,0.1,0.1
22/04/2011,17,0.1,0.1
22/04/2011,18,0.1,0.1
22/04/2011,19,0.2,0.1
22/04/2011,20,0.1,0.1
22/04/2011,21,0.1,0.1
22/04/2011,22,0.1,0.1
22/04/2011,23,0.1,0.1
23/04/2011,0,0,0.1
23/04/2011,1,0,0.1
23/04/2011,2,0,0.1
23/04/2011,3,0,0.1
23/04/2011,4,0,0.1
23/04/2011,5,0,0.1
23/04/2011,6,0,0
23/04/2011,7,0,0
23/04/2011,8,0,0
23/04/2011,9,0,0
23/04/2011,10,0,0
23/04/2011,11,0,0
23/04/2011,12,0,0
23/04/2011,13,0,0
23/04/2011,14,0,0
23/04/2011,15,0,0
23/04/2011,16,0,0
23/04/2011,17,0,0
23/04/2011,18,0,0
23/04/2011,19,0.1,0
23/04/2011,20,0.1,0
23/04/2011,21,0.1,0
23/04/2011,22,0.1,0.1
23/04/2011,23,0.2,0.1
24/04/2011,0,0.1,0.1
24/04/2011,1,0,0.1
24/04/2011,2,0,0.1
24/04/2011,3,0,0.1
24/04/2011,4,0,0.1
24/04/2011,5,0,0.1
24/04/2011,6,0,0.1
24/04/2011,7,0,0.1
24/04/2011,8,0,0
24/04/2011,9,0,0
24/04/2011,10,0,0
24/04/2011,11,0,0
24/04/2011,12,0,0
24/04/2011,13,0,0
24/04/2011,14,0.1,0
24/04/2011,15,0.1,0
24/04/2011,16,0.1,0
24/04/2011,17,0.1,0
24/04/2011,18,0.1,0.1
24/04/2011,19,0.1,0.1
24/04/2011,20,0.1,0.1
24/04/2011,21,0.1,0.1
24/04/2011,22,0.1,0.1
24/04/2011,23,0.1,0.1
25/04/2011,0,0.1,0.1
25/04/2011,1,0,0.1
25/04/2011,2,0,0.1
25/04/2011,3,0,0.1
25/04/2011,4,0,0.1
25/04/2011,5,0,0.1
25/04/2011,6,0,0.1
25/04/2011,7,0,0
25/04/2011,8,0,0
25/04/2011,9,0,0
25/04/2011,10,0,0
25/04/2011,11,0,0
25/04/2011,12,0,0
25/04/2011,13,0,0
25/04/2011,14,0,0
25/04/2011,15,0,0
25/04/2011,16,0,0
25/04/2011,17,0,0
25/04/2011,18,0,0
25/04/2011,19,0,0
25/04/2011,20,0,0
25/04/2011,21,0,0
25/04/2011,22,0,0
25/04/2011,23,0.1,0
26/04/2011,0,0,0
26/04/2011,1,0,0
26/04/2011,2,0,0
26/04/2011,3,0,0
26/04/2011,4,0,0
26/04/2011,5,0,0
26/04/2011,6,0,0
26/04/2011,7,0,0
26/04/2011,8,0,0
26/04/2011,9,0,0
26/04/2011,10,0,0
26/04/2011,11,0,0
26/04/2011,12,0,0
26/04/2011,13,0.1,0
26/04/2011,14,0,0
26/04/2011,15,0,0
26/04/2011,16,0,0
26/04/2011,17,0.1,0
26/04/2011,18,0.1,0
26/04/2011,19,0.1,0
26/04/2011,20,0,0.1
26/04/2011,21,0,0.1
26/04/2011,22,0,0.1
26/04/2011,23,0,0.1
27/04/2011,0,0,0.1
27/04/2011,1,0,0.1
27/04/2011,2,0,0.1
27/04/2011,3,0.1,0
27/04/2011,4,0.1,0
27/04/2011,5,0.2,0.1
27/04/2011,6,0.1,0.1
27/04/2011,7,0.1,0.1
27/04/2011,8,0.2,0.1
27/04/2011,9,0.2,0.1
27/04/2011,10,0.1,0.1
27/04/2011,11,0.2,0.1
27/04/2011,12,0.2,0.1
27/04/2011,13,0.1,0.1
27/04/2011,14,0.1,0.1
27/04/2011,15,0.1,0.1
27/04/2011,16,0.1,0.1
27/04/2011,17,0.1,0.1
27/04/2011,18,0.1,0.1
27/04/2011,19,0.1,0.1
27/04/2011,20,0.1,0.1
27/04/2011,21,0.1,0.1
27/04/2011,22,0,0.1
27/04/2011,23,0.1,0.1
28/04/2011,0,0.1,0.1
28/04/2011,1,0.1,0.1
28/04/2011,2,0.1,0.1
28/04/2011,3,0.1,0.1
28/04/2011,4,0.1,0.1
28/04/2011,5,0,0.1
28/04/2011,6,0.1,0.1
28/04/2011,7,0.1,0.1
28/04/2011,8,0.1,0.1
28/04/2011,9,0.1,0.1
28/04/2011,10,0.1,0.1
28/04/2011,11,0.1,0.1
28/04/2011,12,0.1,0.1
28/04/2011,13,0.1,0.1
28/04/2011,14,0.1,0.1
28/04/2011,15,0.1,0.1
28/04/2011,16,0.1,0.1
28/04/2011,17,0.1,0.1
28/04/2011,18,0.1,0.1
28/04/2011,19,0.1,0.1
28/04/2011,20,0.1,0.1
28/04/2011,21,0.1,0.1
28/04/2011,22,0.1,0.1
28/04/2011,23,0.1,0.1
29/04/2011,0,0.1,0.1
29/04/2011,1,0.1,0.1
29/04/2011,2,0.1,0.1
29/04/2011,3,0.2,0.1
29/04/2011,4,0.2,0.1
29/04/2011,5,0.1,0.1
29/04/2011,6,0.1,0.1
29/04/2011,7,0.1,0.1
29/04/2011,8,0.1,0.1
29/04/2011,9,0.1,0.1
29/04/2011,10,0,0.1
29/04/2011,11,0,0.1
29/04/2011,12,0,0.1
29/04/2011,13,0,0.1
29/04/2011,14,0,0.1
29/04/2011,15,0.1,0.1
29/04/2011,16,0.1,0
29/04/2011,17,0.1,0
29/04/2011,18,0.1,0.1
29/04/2011,19,0.1,0.1
29/04/2011,20,0.1,0.1
29/04/2011,21,0.1,0.1
29/04/2011,22,0.1,0.1
29/04/2011,23,0.1,0.1
30/04/2011,0,0.1,0.1
30/04/2011,1,0.1,0.1
30/04/2011,2,0.1,0.1
30/04/2011,3,0,0.1
30/04/2011,4,0,0.1
30/04/2011,5,0,0.1
30/04/2011,6,0,0.1
30/04/2011,7,0,0.1
30/04/2011,8,0,0
30/04/2011,9,0,0
30/04/2011,10,0,0
30/04/2011,11,0,0
30/04/2011,12,0,0
30/04/2011,13,0,0
30/04/2011,14,0,0
30/04/2011,15,0,0
30/04/2011,16,0,0
30/04/2011,17,0,0
30/04/2011,18,0,0
30/04/2011,19,0,0
30/04/2011,20,0,0
30/04/2011,21,0,0
30/04/2011,22,0,0
30/04/2011,23,0.1,0
1/5/2011,0,0.1,0
1/5/2011,1,0,0
1/5/2011,2,0,0
1/5/2011,3,0,0
1/5/2011,4,0,0
1/5/2011,5,0,0
1/5/2011,6,0,0
1/5/2011,7,0,0
1/5/2011,8,0,0
1/5/2011,9,0,0
1/5/2011,10,0,0
1/5/2011,11,0,0
1/5/2011,12,0,0
1/5/2011,13,0,0
1/5/2011,14,0,0
1/5/2011,15,0,0
1/5/2011,16,0,0
1/5/2011,17,0,0
1/5/2011,18,0.1,0
1/5/2011,19,0.1,0
1/5/2011,20,0,0
1/5/2011,21,0,0
1/5/2011,22,0,0
1/5/2011,23,0,0
2/5/2011,0,0,0
2/5/2011,1,0.1,0.1
2/5/2011,2,0.1,0.1
2/5/2011,3,0,0
2/5/2011,4,0,0
2/5/2011,5,0,0
2/5/2011,6,0,0
2/5/2011,7,0,0
2/5/2011,8,0,0
2/5/2011,9,0,0
2/5/2011,10,0,0
2/5/2011,11,0,0
2/5/2011,12,0,0
2/5/2011,13,0,0
2/5/2011,14,0,0
2/5/2011,15,0,0
2/5/2011,16,0,0
2/5/2011,17,0,0
2/5/2011,18,0,0
2/5/2011,19,0,0
2/5/2011,20,0,0
2/5/2011,21,0,0
2/5/2011,22,0,0
2/5/2011,23,0,0
3/5/2011,0,0,0
3/5/2011,1,0,0
3/5/2011,2,0,0
3/5/2011,3,0,0
3/5/2011,4,0,0
3/5/2011,5,0,0
3/5/2011,6,0,0
3/5/2011,7,0,0
3/5/2011,8,0,0
3/5/2011,9,0,0
3/5/2011,10,0,0
3/5/2011,11,0,0
3/5/2011,12,0,0
3/5/2011,13,0,0
3/5/2011,14,CAL,0
3/5/2011,15,CAL,0
3/5/2011,16,0.1,0
3/5/2011,17,0.1,0
3/5/2011,18,0.1,0.1
3/5/2011,19,0.1,0.1
3/5/2011,20,0.1,0.1
3/5/2011,21,0.1,0.1
3/5/2011,22,0,0.1
3/5/2011,23,0.1,0.1
4/5/2011,0,0,0.1
4/5/2011,1,0,0.1
4/5/2011,2,0,0.1
4/5/2011,3,0,0.1
4/5/2011,4,0,0
4/5/2011,5,0,0
4/5/2011,6,0,0
4/5/2011,7,0,0
4/5/2011,8,0,0
4/5/2011,9,0,0
4/5/2011,10,0,0
4/5/2011,11,0,0
4/5/2011,12,0,0
4/5/2011,13,0.1,0
4/5/2011,14,0.1,0.1
4/5/2011,15,0.1,0.1
4/5/2011,16,0.1,0.1
4/5/2011,17,0.1,0.1
4/5/2011,18,0.1,0.1
4/5/2011,19,0.1,0.1
4/5/2011,20,0.1,0.1
4/5/2011,21,0.1,0.1
4/5/2011,22,0.1,0.1
4/5/2011,23,0.1,0.1
5/5/2011,0,0.1,0.1
5/5/2011,1,0,0.1
5/5/2011,2,0,0.1
5/5/2011,3,0,0.1
5/5/2011,4,0,0.1
5/5/2011,5,0,0.1
5/5/2011,6,0,0.1
5/5/2011,7,0.1,0.1
5/5/2011,8,0.1,0.1
5/5/2011,9,0.1,0.1
5/5/2011,10,0.1,0.1
5/5/2011,11,0.1,0.1
5/5/2011,12,0.1,0.1
5/5/2011,13,0.1,0.1
5/5/2011,14,0.1,0.1
5/5/2011,15,0.1,0.1
5/5/2011,16,0.1,0.1
5/5/2011,17,0.1,0.1
5/5/2011,18,0.1,0.1
5/5/2011,19,0.1,0.1
5/5/2011,20,0.1,0.1
5/5/2011,21,0.1,0.1
5/5/2011,22,0.1,0.1
5/5/2011,23,0.1,0.1
6/5/2011,0,0,0.1
6/5/2011,1,0,0.1
6/5/2011,2,0,0.1
6/5/2011,3,0,0.1
6/5/2011,4,0,0.1
6/5/2011,5,0,0
6/5/2011,6,0,0
6/5/2011,7,0.1,0
6/5/2011,8,0.1,0
6/5/2011,9,0.1,0
6/5/2011,10,0.1,0
6/5/2011,11,0.1,0.1
6/5/2011,12,0,0.1
6/5/2011,13,0,0.1
6/5/2011,14,0.1,0.1
6/5/2011,15,0,0.1
6/5/2011,16,0.1,0.1
6/5/2011,17,0.1,0.1
6/5/2011,18,0.1,0.1
6/5/2011,19,0.1,0.1
6/5/2011,20,0.1,0.1
6/5/2011,21,0,0.1
6/5/2011,22,0,0.1
6/5/2011,23,0.1,0.1
7/5/2011,0,0,0.1
7/5/2011,1,0,0.1
7/5/2011,2,0,0.1
7/5/2011,3,0,0
7/5/2011,4,0,0
7/5/2011,5,0,0
7/5/2011,6,0,0
7/5/2011,7,0,0
7/5/2011,8,0,0
7/5/2011,9,0,0
7/5/2011,10,0,0
7/5/2011,11,0.1,0
7/5/2011,12,0.1,0
7/5/2011,13,0.1,0.1
7/5/2011,14,0.1,0.1
7/5/2011,15,0.1,0.1
7/5/2011,16,0.1,0.1
7/5/2011,17,0.1,0.1
7/5/2011,18,0.1,0.1
7/5/2011,19,0.1,0.1
7/5/2011,20,0.1,0.1
7/5/2011,21,0.1,0.1
7/5/2011,22,0.1,0.1
7/5/2011,23,0.1,0.1
8/5/2011,0,0.1,0.1
8/5/2011,1,0.1,0.1
8/5/2011,2,0.1,0.1
8/5/2011,3,0,0.1
8/5/2011,4,0,0.1
8/5/2011,5,0,0.1
8/5/2011,6,0,0.1
8/5/2011,7,0,0.1
8/5/2011,8,0,0
8/5/2011,9,0,0
8/5/2011,10,0,0
8/5/2011,11,0,0
8/5/2011,12,0,0
8/5/2011,13,0,0
8/5/2011,14,0,0
8/5/2011,15,0,0
8/5/2011,16,0,0
8/5/2011,17,0,0
8/5/2011,18,0,0
8/5/2011,19,0,0
8/5/2011,20,0,0
8/5/2011,21,0,0
8/5/2011,22,0,0
8/5/2011,23,0,0
9/5/2011,0,0,0
9/5/2011,1,0,0
9/5/2011,2,0,0
9/5/2011,3,0,0
9/5/2011,4,0,0
9/5/2011,5,0,0
9/5/2011,6,0,0
9/5/2011,7,0,0
9/5/2011,8,0,0
9/5/2011,9,0.1,0
9/5/2011,10,0,0
9/5/2011,11,0,0
9/5/2011,12,0,0
9/5/2011,13,0,0
9/5/2011,14,0.1,0
9/5/2011,15,0,0
9/5/2011,16,0,0
9/5/2011,17,0,0
9/5/2011,18,0.1,0.1
9/5/2011,19,0,0.1
9/5/2011,20,0,0.1
9/5/2011,21,0,0.1
9/5/2011,22,0,0.1
9/5/2011,23,0.1,0.1
10/5/2011,0,0,0.1
10/5/2011,1,0,0
10/5/2011,2,0,0
10/5/2011,3,0,0
10/5/2011,4,0,0
10/5/2011,5,0,0
10/5/2011,6,0,0
10/5/2011,7,0,0
10/5/2011,8,0,0
10/5/2011,9,0.1,0
10/5/2011,10,0,0
10/5/2011,11,0,0
10/5/2011,12,0,0
10/5/2011,13,0,0
10/5/2011,14,0,0
10/5/2011,15,0,0
10/5/2011,16,0,0
10/5/2011,17,0.1,0
10/5/2011,18,0.1,0
10/5/2011,19,0.1,0.1
10/5/2011,20,0,0.1
10/5/2011,21,0.1,0.1
10/5/2011,22,0,0.1
10/5/2011,23,0,0.1
11/5/2011,0,0,0.1
11/5/2011,1,0,0.1
11/5/2011,2,0,0
11/5/2011,3,0,0
11/5/2011,4,0,0
11/5/2011,5,0,0
11/5/2011,6,0,0
11/5/2011,7,0,0
11/5/2011,8,0,0
11/5/2011,9,0,0
11/5/2011,10,0,0
11/5/2011,11,0,0
11/5/2011,12,0,0
11/5/2011,13,0,0
11/5/2011,14,0,0
11/5/2011,15,0,0
11/5/2011,16,0,0
11/5/2011,17,0.1,0
11/5/2011,18,0.1,0
11/5/2011,19,0,0
11/5/2011,20,0,0
11/5/2011,21,0,0
11/5/2011,22,0,0
11/5/2011,23,0,0
12/5/2011,0,0,0
12/5/2011,1,0,0
12/5/2011,2,0,0
12/5/2011,3,0,0
12/5/2011,4,0,0
12/5/2011,5,0,0
12/5/2011,6,0,0
12/5/2011,7,0,0
12/5/2011,8,0,0
12/5/2011,9,0,0
12/5/2011,10,0,0
12/5/2011,11,0,0
12/5/2011,12,0,0
12/5/2011,13,0,0
12/5/2011,14,0,0
12/5/2011,15,0,0
12/5/2011,16,0,0
12/5/2011,17,0.1,0
12/5/2011,18,0.1,0
12/5/2011,19,0,0
12/5/2011,20,0,0
12/5/2011,21,0,0
12/5/2011,22,0,0
12/5/2011,23,0,0
13/05/2011,0,0,0
13/05/2011,1,0,0
13/05/2011,2,0,0
13/05/2011,3,0,0
13/05/2011,4,0,0
13/05/2011,5,0,0
13/05/2011,6,0,0
13/05/2011,7,0,0
13/05/2011,8,0,0
13/05/2011,9,0,0
13/05/2011,10,0,0
13/05/2011,11,0,0
13/05/2011,12,0,0
13/05/2011,13,0.1,0
13/05/2011,14,0.1,0
13/05/2011,15,0,0
13/05/2011,16,0.1,0
13/05/2011,17,0.1,0.1
13/05/2011,18,0.1,0.1
13/05/2011,19,0,0.1
13/05/2011,20,0,0.1
13/05/2011,21,0,0.1
13/05/2011,22,0,0.1
13/05/2011,23,0,0.1
14/05/2011,0,0,0.1
14/05/2011,1,0,0
14/05/2011,2,0,0
14/05/2011,3,0,0
14/05/2011,4,0,0
14/05/2011,5,0,0
14/05/2011,6,0,0
14/05/2011,7,0,0
14/05/2011,8,0,0
14/05/2011,9,0,0
14/05/2011,10,0,0
14/05/2011,11,0,0
14/05/2011,12,0,0
14/05/2011,13,0,0
14/05/2011,14,0,0
14/05/2011,15,0,0
14/05/2011,16,0,0
14/05/2011,17,0,0
14/05/2011,18,0,0
14/05/2011,19,0,0
14/05/2011,20,0,0
14/05/2011,21,0,0
14/05/2011,22,0,0
14/05/2011,23,0,0
15/05/2011,0,0,0
15/05/2011,1,0,0
15/05/2011,2,0,0
15/05/2011,3,0,0
15/05/2011,4,0,0
15/05/2011,5,0,0
15/05/2011,6,0,0
15/05/2011,7,0,0
15/05/2011,8,0,0
15/05/2011,9,0,0
15/05/2011,10,0,0
15/05/2011,11,0,0
15/05/2011,12,0,0
15/05/2011,13,0,0
15/05/2011,14,0,0
15/05/2011,15,0,0
15/05/2011,16,0,0
15/05/2011,17,0,0
15/05/2011,18,0,0
15/05/2011,19,0,0
15/05/2011,20,0,0
15/05/2011,21,0,0
15/05/2011,22,0,0
15/05/2011,23,0,0
16/05/2011,0,0,0
16/05/2011,1,0,0
16/05/2011,2,0,0
16/05/2011,3,0,0
16/05/2011,4,0,0
16/05/2011,5,0,0
16/05/2011,6,0,0
16/05/2011,7,0,0
16/05/2011,8,0,0
16/05/2011,9,0,0
16/05/2011,10,0,0
16/05/2011,11,0,0
16/05/2011,12,0,0
16/05/2011,13,0,0
16/05/2011,14,0,0
16/05/2011,15,0,0
16/05/2011,16,0,0
16/05/2011,17,0.1,0
16/05/2011,18,0.1,0
16/05/2011,19,0,0
16/05/2011,20,0,0.1
16/05/2011,21,0,0.1
16/05/2011,22,0,0.1
16/05/2011,23,0,0
17/05/2011,0,0,0
17/05/2011,1,0,0
17/05/2011,2,0,0
17/05/2011,3,0,0
17/05/2011,4,0,0
17/05/2011,5,0,0
17/05/2011,6,0,0
17/05/2011,7,0,0
17/05/2011,8,0,0
17/05/2011,9,0,0
17/05/2011,10,0,0
17/05/2011,11,0,0
17/05/2011,12,0,0
17/05/2011,13,0,0
17/05/2011,14,0,0
17/05/2011,15,0,0
17/05/2011,16,0,0
17/05/2011,17,0.1,0
17/05/2011,18,0.1,0.1
17/05/2011,19,0,0.1
17/05/2011,20,0,0.1
17/05/2011,21,0,0.1
17/05/2011,22,0,0.1
17/05/2011,23,0,0.1
18/05/2011,0,0,0
18/05/2011,1,0,0
18/05/2011,2,0,0
18/05/2011,3,0,0
18/05/2011,4,0,0
18/05/2011,5,0.1,0
18/05/2011,6,0.1,0
18/05/2011,7,0,0
18/05/2011,8,0,0
18/05/2011,9,0,0
18/05/2011,10,0,0
18/05/2011,11,0,0
18/05/2011,12,0,0
18/05/2011,13,0,0
18/05/2011,14,0,0
18/05/2011,15,0,0
18/05/2011,16,0,0
18/05/2011,17,0.1,0
18/05/2011,18,0,0
18/05/2011,19,0.1,0
18/05/2011,20,0,0
18/05/2011,21,0,0
18/05/2011,22,0,0
18/05/2011,23,0,0
19/05/2011,0,0,0
19/05/2011,1,0,0
19/05/2011,2,0,0
19/05/2011,3,0,0
19/05/2011,4,0,0
19/05/2011,5,0,0
19/05/2011,6,0,0
19/05/2011,7,0,0
19/05/2011,8,0,0
19/05/2011,9,0.1,0
19/05/2011,10,0,0
19/05/2011,11,0,0
19/05/2011,12,0,0
19/05/2011,13,0,0
19/05/2011,14,0,0
19/05/2011,15,0,0
19/05/2011,16,0.1,0
19/05/2011,17,0.1,0
19/05/2011,18,0.1,0
19/05/2011,19,0.1,0.1
19/05/2011,20,0.1,0.1
19/05/2011,21,0.1,0.1
19/05/2011,22,0,0.1
19/05/2011,23,0,0.1
20/05/2011,0,0,0.1
20/05/2011,1,0,0
20/05/2011,2,0,0
20/05/2011,3,0,0
20/05/2011,4,0,0
20/05/2011,5,0,0
20/05/2011,6,0,0
20/05/2011,7,0,0
20/05/2011,8,0,0
20/05/2011,9,0.1,0
20/05/2011,10,0,0
20/05/2011,11,0,0
20/05/2011,12,0,0
20/05/2011,13,0,0
20/05/2011,14,0,0
20/05/2011,15,0,0
20/05/2011,16,0,0
20/05/2011,17,0,0
20/05/2011,18,0,0
20/05/2011,19,0,0
20/05/2011,20,0,0
20/05/2011,21,0,0
20/05/2011,22,0,0
20/05/2011,23,0,0
21/05/2011,0,0.1,0
21/05/2011,1,0.1,0
21/05/2011,2,0.1,0
21/05/2011,3,0.1,0.1
21/05/2011,4,0.1,0.1
21/05/2011,5,0,0.1
21/05/2011,6,0,0.1
21/05/2011,7,0,0
21/05/2011,8,0,0
21/05/2011,9,0,0
21/05/2011,10,0,0
21/05/2011,11,0,0
21/05/2011,12,0,0
21/05/2011,13,0,0
21/05/2011,14,0,0
21/05/2011,15,0,0
21/05/2011,16,0.1,0
21/05/2011,17,0.1,0.1
21/05/2011,18,0.1,0.1
21/05/2011,19,0,0.1
21/05/2011,20,0,0.1
21/05/2011,21,0,0.1
21/05/2011,22,0,0.1
21/05/2011,23,0,0.1
22/05/2011,0,0,0
22/05/2011,1,0,0
22/05/2011,2,0,0
22/05/2011,3,0,0
22/05/2011,4,0,0
22/05/2011,5,0,0
22/05/2011,6,0,0
22/05/2011,7,0,0
22/05/2011,8,0,0
22/05/2011,9,0,0
22/05/2011,10,0,0
22/05/2011,11,0,0
22/05/2011,12,0,0
22/05/2011,13,0,0
22/05/2011,14,0,0
22/05/2011,15,0,0
22/05/2011,16,0,0
22/05/2011,17,0,0
22/05/2011,18,0,0
22/05/2011,19,0,0
22/05/2011,20,0,0
22/05/2011,21,0,0
22/05/2011,22,0,0
22/05/2011,23,0,0
23/05/2011,0,0,0
23/05/2011,1,0,0
23/05/2011,2,0,0
23/05/2011,3,0,0
23/05/2011,4,0,0
23/05/2011,5,0,0
23/05/2011,6,0,0
23/05/2011,7,0,0
23/05/2011,8,0,0
23/05/2011,9,0,0
23/05/2011,10,0,0
23/05/2011,11,0,0
23/05/2011,12,0,0
23/05/2011,13,0,0
23/05/2011,14,0,0
23/05/2011,15,0,0
23/05/2011,16,0,0
23/05/2011,17,0,0
23/05/2011,18,0,0
23/05/2011,19,0,0
23/05/2011,20,0,0
23/05/2011,21,0,0
23/05/2011,22,0,0
23/05/2011,23,0,0
24/05/2011,0,0,0
24/05/2011,1,0,0
24/05/2011,2,0,0
24/05/2011,3,0,0
24/05/2011,4,0,0
24/05/2011,5,0,0
24/05/2011,6,0,0
24/05/2011,7,0,0
24/05/2011,8,0,0
24/05/2011,9,0,0
24/05/2011,10,0,0
24/05/2011,11,0,0
24/05/2011,12,0,0
24/05/2011,13,0,0
24/05/2011,14,0,0
24/05/2011,15,0,0
24/05/2011,16,0,0
24/05/2011,17,0.1,0
24/05/2011,18,0,0
24/05/2011,19,0,0
24/05/2011,20,0,0
24/05/2011,21,0,0
24/05/2011,22,0,0
24/05/2011,23,0.1,0.1
25/05/2011,0,0.1,0.1
25/05/2011,1,0,0.1
25/05/2011,2,0,0.1
25/05/2011,3,0,0
25/05/2011,4,0,0
25/05/2011,5,0,0
25/05/2011,6,0,0
25/05/2011,7,0,0
25/05/2011,8,0,0
25/05/2011,9,0,0
25/05/2011,10,0,0
25/05/2011,11,0,0
25/05/2011,12,0,0
25/05/2011,13,0,0
25/05/2011,14,0,0
25/05/2011,15,0,0
25/05/2011,16,0.1,0
25/05/2011,17,0.1,0.1
25/05/2011,18,0.1,0.1
25/05/2011,19,0.1,0.1
25/05/2011,20,0,0.1
25/05/2011,21,0,0.1
25/05/2011,22,0,0.1
25/05/2011,23,0,0.1
26/05/2011,0,0,0.1
26/05/2011,1,0,0
26/05/2011,2,0,0
26/05/2011,3,0,0
26/05/2011,4,0,0
26/05/2011,5,0,0
26/05/2011,6,0,0
26/05/2011,7,0,0
26/05/2011,8,0,0
26/05/2011,9,0.1,0
26/05/2011,10,0,0
26/05/2011,11,0,0
26/05/2011,12,0,0
26/05/2011,13,0,0
26/05/2011,14,0,0
26/05/2011,15,0,0
26/05/2011,16,0,0
26/05/2011,17,0.1,0
26/05/2011,18,0.1,0
26/05/2011,19,0.1,0
26/05/2011,20,0,0
26/05/2011,21,0,0
26/05/2011,22,0,0
26/05/2011,23,0,0
27/05/2011,0,0,0
27/05/2011,1,0,0
27/05/2011,2,0,0
27/05/2011,3,0,0
27/05/2011,4,0,0
27/05/2011,5,0,0
27/05/2011,6,0,0
27/05/2011,7,0,0
27/05/2011,8,0,0
27/05/2011,9,0,0
27/05/2011,10,0,0
27/05/2011,11,0,0
27/05/2011,12,0,0
27/05/2011,13,0,0
27/05/2011,14,0,0
27/05/2011,15,0,0
27/05/2011,16,0,0
27/05/2011,17,0.1,0
27/05/2011,18,0,0
27/05/2011,19,0,0
27/05/2011,20,0,0
27/05/2011,21,0,0
27/05/2011,22,0,0
27/05/2011,23,0,0
28/05/2011,0,0,0
28/05/2011,1,0,0
28/05/2011,2,0,0
28/05/2011,3,0,0
28/05/2011,4,0,0
28/05/2011,5,0,0
28/05/2011,6,0,0
28/05/2011,7,0,0
28/05/2011,8,0,0
28/05/2011,9,0,0
28/05/2011,10,0,0
28/05/2011,11,0,0
28/05/2011,12,0,0
28/05/2011,13,0,0
28/05/2011,14,0,0
28/05/2011,15,0,0
28/05/2011,16,0,0
28/05/2011,17,0,0
28/05/2011,18,0,0
28/05/2011,19,0,0
28/05/2011,20,0,0
28/05/2011,21,0,0
28/05/2011,22,0,0
28/05/2011,23,0,0
29/05/2011,0,0,0
29/05/2011,1,0,0
29/05/2011,2,0,0
29/05/2011,3,0,0
29/05/2011,4,0,0
29/05/2011,5,0,0
29/05/2011,6,0,0
29/05/2011,7,0,0
29/05/2011,8,0,0
29/05/2011,9,0,0
29/05/2011,10,0,0
29/05/2011,11,0,0
29/05/2011,12,0,0
29/05/2011,13,0,0
29/05/2011,14,0,0
29/05/2011,15,0,0
29/05/2011,16,0,0
29/05/2011,17,0,0
29/05/2011,18,0,0
29/05/2011,19,0,0
29/05/2011,20,0,0
29/05/2011,21,0,0
29/05/2011,22,0,0
29/05/2011,23,0,0
30/05/2011,0,0,0
30/05/2011,1,0,0
30/05/2011,2,0,0
30/05/2011,3,0,0
30/05/2011,4,0,0
30/05/2011,5,0,0
30/05/2011,6,0,0
30/05/2011,7,0,0
30/05/2011,8,0,0
30/05/2011,9,0,0
30/05/2011,10,0,0
30/05/2011,11,0,0
30/05/2011,12,0,0
30/05/2011,13,0,0
30/05/2011,14,0,0
30/05/2011,15,0,0
30/05/2011,16,0,0
30/05/2011,17,0.1,0
30/05/2011,18,0.1,0
30/05/2011,19,0,0
